Measure ID,DATA ELEMENT NAME,"CODING SYSTEM",CODE,MODIFIER,"PLACE OF SERVICE",AGE,GENDER
226.02,G_CODE_PN_X_3,HCPCS,G0029,,,≥12,"M, F"
236,DX_CODE,I10,I10,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,98980,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99202,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99203,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99204,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99205,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99212,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99213,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99214,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99215,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99341,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99342,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99344,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99345,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99347,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99348,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99349,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99350,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99385,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99386,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99387,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99395,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99396,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99397,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99421,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99422,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99423,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,C4,99457,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,HCPCS,G0438,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,HCPCS,G0439,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,HCPCS,G2250,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,HCPCS,G2251,,,18 - 85,"M, F"
236,ENCOUNTER_CODE,HCPCS,G2252,,,18 - 85,"M, F"
236,G_CODE_1_PD,HCPCS,G8752,,,18 - 85,"M, F"
236,G_CODE_1_PD,HCPCS,G8754,,,18 - 85,"M, F"
236,G_CODE_1_PN,HCPCS,G8752,,,18 - 85,"M, F"
236,G_CODE_1_PN,HCPCS,G8754,,,18 - 85,"M, F"
236,G_CODE_2_PD,HCPCS,G8753,,,18 - 85,"M, F"
236,G_CODE_2_PD,HCPCS,G8754,,,18 - 85,"M, F"
236,G_CODE_2_PN_X,HCPCS,G8753,,,18 - 85,"M, F"
236,G_CODE_2_PN_X,HCPCS,G8754,,,18 - 85,"M, F"
236,G_CODE_3_PD,HCPCS,G8753,,,18 - 85,"M, F"
236,G_CODE_3_PD,HCPCS,G8755,,,18 - 85,"M, F"
236,G_CODE_3_PN_X,HCPCS,G8753,,,18 - 85,"M, F"
236,G_CODE_3_PN_X,HCPCS,G8755,,,18 - 85,"M, F"
236,G_CODE_4_PD,HCPCS,G8752,,,18 - 85,"M, F"
236,G_CODE_4_PD,HCPCS,G8755,,,18 - 85,"M, F"
236,G_CODE_4_PN_X,HCPCS,G8752,,,18 - 85,"M, F"
236,G_CODE_4_PN_X,HCPCS,G8755,,,18 - 85,"M, F"
236,G_CODE_5_PD,HCPCS,G8756,,,18 - 85,"M, F"
236,G_CODE_5_PN_X,HCPCS,G8756,,,18 - 85,"M, F"
236,G_CODE_PD_Exl,HCPCS,G0031,,,18 - 85,"M, F"
236,G_CODE_PD_Exl,HCPCS,G2115,,,66 - 80,"M, F"
236,G_CODE_PD_Exl,HCPCS,G2116,,,66 - 80,"M, F"
236,G_CODE_PD_Exl,HCPCS,G2118,,,≥81,"M, F"
236,G_CODE_PD_Exl,HCPCS,G9231,,,18 - 85,"M, F"
236,G_CODE_PD_Exl,HCPCS,G9740,,,18 - 85,"M, F"
236,G_CODE_PD_Exl,HCPCS,G9910,,,≥66,"M, F"
249,CPT_II_PD,CPT_II,3126F,8P,,≥0,"M, F"
249,CPT_II_PD,CPT_II,3126F,,,≥0,"M, F"
249,CPT_II_PD_Exe,CPT_II,3126F,1P,,≥0,"M, F"
249,CPT_II_PN,CPT_II,3126F,,,≥0,"M, F"
249,CPT_II_PN_X,CPT_II,3126F,8P,,≥0,"M, F"
249,DX_CODE,I10,K22.70,,,≥0,"M, F"
249,DX_CODE,I10,K22.710,,,≥0,"M, F"
249,DX_CODE,I10,K22.711,,,≥0,"M, F"
249,DX_CODE,I10,K22.719,,,≥0,"M, F"
249,G_CODE_PD_Exl,HCPCS,G8797,,,≥0,"M, F"
249,PROC_CODE,C4,88305,"≠GQ, GT, 95","≠02, 10",≥0,"M, F"
250,CPT_II_PD,CPT_II,3267F,8P,,≥0,M
250,CPT_II_PD,CPT_II,3267F,,,≥0,M
250,CPT_II_PD_Exe,CPT_II,3267F,1P,,≥0,M
250,CPT_II_PN,CPT_II,3267F,,,≥0,M
250,CPT_II_PN_X,CPT_II,3267F,8P,,≥0,M
250,DX_CODE,I10,C61,,,≥0,M
250,G_CODE_PD_Exl,HCPCS,G8798,,,≥0,M
250,PROC_CODE,C4,88309,"≠GQ, GT, 95","≠02, 10",≥0,M
261,DX_CODE,I10,H81.10,,,≥0,"M, F"
261,DX_CODE,I10,H81.11,,,≥0,"M, F"
261,DX_CODE,I10,H81.12,,,≥0,"M, F"
261,DX_CODE,I10,H81.13,,,≥0,"M, F"
261,DX_CODE,I10,R42,,,≥0,"M, F"
261,ENCOUNTER_CODE,C4,92540,"≠GQ, GT, 95","≠02, 10",≥0,"M, F"
261,ENCOUNTER_CODE,C4,92541,"≠GQ, GT, 95","≠02, 10",≥0,"M, F"
261,ENCOUNTER_CODE,C4,92542,"≠GQ, GT, 95","≠02, 10",≥0,"M, F"
261,ENCOUNTER_CODE,C4,92544,"≠GQ, GT, 95","≠02, 10",≥0,"M, F"
261,ENCOUNTER_CODE,C4,92545,"≠GQ, GT, 95","≠02, 10",≥0,"M, F"
261,ENCOUNTER_CODE,C4,92546,"≠GQ, GT, 95","≠02, 10",≥0,"M, F"
261,ENCOUNTER_CODE,C4,92548,"≠GQ, GT, 95","≠02, 10",≥0,"M, F"
261,ENCOUNTER_CODE,C4,92550,"≠GQ, GT, 95","≠02, 10",≥0,"M, F"
261,ENCOUNTER_CODE,C4,92557,"≠GQ, GT, 95","≠02, 10",≥0,"M, F"
261,ENCOUNTER_CODE,C4,92567,"≠GQ, GT, 95","≠02, 10",≥0,"M, F"
261,ENCOUNTER_CODE,C4,92568,"≠GQ, GT, 95","≠02, 10",≥0,"M, F"
261,ENCOUNTER_CODE,C4,92570,"≠GQ, GT, 95","≠02, 10",≥0,"M, F"
261,ENCOUNTER_CODE,C4,92575,"≠GQ, GT, 95","≠02, 10",≥0,"M, F"
261,G_CODE_PD,HCPCS,G8856,,,≥0,"M, F"
261,G_CODE_PD,HCPCS,G8858,,,≥0,"M, F"
261,G_CODE_PD_Exe,HCPCS,G8857,,,≥0,"M, F"
261,G_CODE_PN,HCPCS,G8856,,,≥0,"M, F"
261,G_CODE_PN_X,HCPCS,G8858,,,≥0,"M, F"
317,ENCOUNTER_CODE,C4,90791,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,90792,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,92002,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,92004,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,92012,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,92014,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,92537,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,92538,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,92540,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,92541,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,92542,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,92544,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,92545,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,92546,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,92622,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,92625,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99202,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99203,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99204,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99205,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99212,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99213,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99214,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99215,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99236,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99281,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99282,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99283,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99284,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99285,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99304,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99305,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99306,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99307,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99308,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99309,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99310,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99315,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99316,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99341,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99342,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99344,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99345,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99347,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99348,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99349,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99350,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99385,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99386,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99387,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99395,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99396,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99397,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99424,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,C4,99491,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,HCPCS,D7111,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,HCPCS,D7140,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,HCPCS,D7210,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,HCPCS,D7220,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,HCPCS,D7230,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,HCPCS,D7240,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,HCPCS,D7241,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,HCPCS,D7250,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,HCPCS,D7251,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,HCPCS,G0101,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,HCPCS,G0402,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,HCPCS,G0438,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,ENCOUNTER_CODE,HCPCS,G0439,"≠GQ, GT, 95, FQ, 93","≠02, 10",≥18,"M, F"
317,G_CODE_PD,HCPCS,G8783,,,≥18,"M, F"
317,G_CODE_PD,HCPCS,G8785,,,≥18,"M, F"
317,G_CODE_PD,HCPCS,G8950,,,≥18,"M, F"
317,G_CODE_PD,HCPCS,G8952,,,≥18,"M, F"
317,G_CODE_PD_Exe,HCPCS,G9745,,,≥18,"M, F"
317,G_CODE_PD_Exl,HCPCS,G9744,,,≥18,"M, F"
317,G_CODE_PN,HCPCS,G8783,,,≥18,"M, F"
317,G_CODE_PN,HCPCS,G8950,,,≥18,"M, F"
317,G_CODE_PN_X,HCPCS,G8785,,,≥18,"M, F"
317,G_CODE_PN_X,HCPCS,G8952,,,≥18,"M, F"
320,CPT_II_PD,CPT_II,0528F,8P,,45 - 75,"M, F"
320,CPT_II_PD,CPT_II,0528F,,,45 - 75,"M, F"
320,CPT_II_PD_Exe,CPT_II,0528F,1P,,45 - 75,"M, F"
320,CPT_II_PN,CPT_II,0528F,,,45 - 75,"M, F"
320,CPT_II_PN_X,CPT_II,0528F,8P,,45 - 75,"M, F"
320,DX_CODE,I10,Z12.11,,,45 - 75,"M, F"
320,PROC_CODE,C4,44388,"≠52, 53, 73, 74, GQ, GT, 95","≠02, 10",45 - 75,"M, F"
320,PROC_CODE,C4,45378,"≠52, 53, 73, 74, GQ, GT, 95","≠02, 10",45 - 75,"M, F"
320,PROC_CODE,HCPCS,G0121,"≠52, 53, 73, 74, GQ, GT, 95","≠02, 10",45 - 75,"M, F"
395,DX_CODE,I10,C34.00,,,≥18,"M, F"
395,DX_CODE,I10,C34.01,,,≥18,"M, F"
395,DX_CODE,I10,C34.02,,,≥18,"M, F"
395,DX_CODE,I10,C34.10,,,≥18,"M, F"
395,DX_CODE,I10,C34.11,,,≥18,"M, F"
395,DX_CODE,I10,C34.12,,,≥18,"M, F"
395,DX_CODE,I10,C34.2,,,≥18,"M, F"
395,DX_CODE,I10,C34.30,,,≥18,"M, F"
395,DX_CODE,I10,C34.31,,,≥18,"M, F"
395,DX_CODE,I10,C34.32,,,≥18,"M, F"
395,DX_CODE,I10,C34.80,,,≥18,"M, F"
395,DX_CODE,I10,C34.81,,,≥18,"M, F"
395,DX_CODE,I10,C34.82,,,≥18,"M, F"
395,DX_CODE,I10,C34.90,,,≥18,"M, F"
395,DX_CODE,I10,C34.91,,,≥18,"M, F"
395,DX_CODE,I10,C34.92,,,≥18,"M, F"
395,ENCOUNTER_CODE,C4,88104,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
395,ENCOUNTER_CODE,C4,88108,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
395,ENCOUNTER_CODE,C4,88112,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
395,ENCOUNTER_CODE,C4,88173,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
395,ENCOUNTER_CODE,C4,88305,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
395,G_CODE_PD,HCPCS,G9418,,,≥18,"M, F"
395,G_CODE_PD,HCPCS,G9421,,,≥18,"M, F"
395,G_CODE_PD_Exe,HCPCS,G9419,,,≥18,"M, F"
395,G_CODE_PD_Exl,HCPCS,G9420,,,≥18,"M, F"
395,G_CODE_PN,HCPCS,G9418,,,≥18,"M, F"
395,G_CODE_PN_X,HCPCS,G9421,,,≥18,"M, F"
396,DX_CODE,I10,C34.00,,,≥18,"M, F"
396,DX_CODE,I10,C34.01,,,≥18,"M, F"
396,DX_CODE,I10,C34.02,,,≥18,"M, F"
396,DX_CODE,I10,C34.10,,,≥18,"M, F"
396,DX_CODE,I10,C34.11,,,≥18,"M, F"
396,DX_CODE,I10,C34.12,,,≥18,"M, F"
396,DX_CODE,I10,C34.2,,,≥18,"M, F"
396,DX_CODE,I10,C34.30,,,≥18,"M, F"
396,DX_CODE,I10,C34.31,,,≥18,"M, F"
396,DX_CODE,I10,C34.32,,,≥18,"M, F"
396,DX_CODE,I10,C34.80,,,≥18,"M, F"
396,DX_CODE,I10,C34.81,,,≥18,"M, F"
396,DX_CODE,I10,C34.82,,,≥18,"M, F"
396,DX_CODE,I10,C34.90,,,≥18,"M, F"
396,DX_CODE,I10,C34.91,,,≥18,"M, F"
396,DX_CODE,I10,C34.92,,,≥18,"M, F"
396,G_CODE_PD,HCPCS,G9422,,,≥18,"M, F"
396,G_CODE_PD,HCPCS,G9425,,,≥18,"M, F"
396,G_CODE_PD_Exe,HCPCS,G9423,,,≥18,"M, F"
396,G_CODE_PD_Exl,HCPCS,G9424,,,≥18,"M, F"
396,G_CODE_PN,HCPCS,G9422,,,≥18,"M, F"
396,G_CODE_PN_X,HCPCS,G9425,,,≥18,"M, F"
396,PROC_CODE,C4,88309,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
397,DX_CODE,I10,C43.0,,,≥18,"M, F"
397,DX_CODE,I10,C43.20,,,≥18,"M, F"
397,DX_CODE,I10,C43.21,,,≥18,"M, F"
397,DX_CODE,I10,C43.22,,,≥18,"M, F"
397,DX_CODE,I10,C43.30,,,≥18,"M, F"
397,DX_CODE,I10,C43.31,,,≥18,"M, F"
397,DX_CODE,I10,C43.39,,,≥18,"M, F"
397,DX_CODE,I10,C43.4,,,≥18,"M, F"
397,DX_CODE,I10,C43.51,,,≥18,"M, F"
397,DX_CODE,I10,C43.52,,,≥18,"M, F"
397,DX_CODE,I10,C43.59,,,≥18,"M, F"
397,DX_CODE,I10,C43.60,,,≥18,"M, F"
397,DX_CODE,I10,C43.61,,,≥18,"M, F"
397,DX_CODE,I10,C43.62,,,≥18,"M, F"
397,DX_CODE,I10,C43.70,,,≥18,"M, F"
397,DX_CODE,I10,C43.71,,,≥18,"M, F"
397,DX_CODE,I10,C43.72,,,≥18,"M, F"
397,DX_CODE,I10,C43.8,,,≥18,"M, F"
397,DX_CODE,I10,C43.9,,,≥18,"M, F"
397,G_CODE_PD,HCPCS,G9428,,,≥18,"M, F"
397,G_CODE_PD,HCPCS,G9431,,,≥18,"M, F"
397,G_CODE_PD_Exe,HCPCS,G9429,,,≥18,"M, F"
397,G_CODE_PD_Exl,HCPCS,G9430,,,≥18,"M, F"
397,G_CODE_PN,HCPCS,G9428,,,≥18,"M, F"
397,G_CODE_PN_X,HCPCS,G9431,,,≥18,"M, F"
397,PROC_CODE,C4,88305,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,G_CODE_1_PD_Exl,HCPCS,G9551,,,≥18,"M, F"
405,G_CODE_2_PD,HCPCS,G9547,,,≥18,"M, F"
405,G_CODE_2_PD,HCPCS,G9548,,,≥18,"M, F"
405,G_CODE_2_PN,HCPCS,G9547,,,≥18,"M, F"
405,G_CODE_2_PN,HCPCS,G9548,,,≥18,"M, F"
405,G_CODE_3_PD_Exe,HCPCS,G9547,,,≥18,"M, F"
405,G_CODE_3_PD_Exe,HCPCS,G9549,,,≥18,"M, F"
405,G_CODE_4_PD,HCPCS,G9547,,,≥18,"M, F"
405,G_CODE_4_PD,HCPCS,G9550,,,≥18,"M, F"
405,G_CODE_4_PN_X,HCPCS,G9547,,,≥18,"M, F"
405,G_CODE_4_PN_X,HCPCS,G9550,,,≥18,"M, F"
405,PROC_CODE,C4,71250,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,71260,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,71270,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,71271,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,71275,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,71555,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,72131,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,72191,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,72192,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,72193,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,72194,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,72195,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,72196,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,72197,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,72198,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,74150,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,74160,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,74170,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,74176,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,74177,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,74178,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,74181,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,74182,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
405,PROC_CODE,C4,74183,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,70486,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,70487,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,70488,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,70490,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,70491,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,70492,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,70498,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,70540,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,70542,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,70543,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,70547,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,70548,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,70549,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,71250,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,71260,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,71270,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,71271,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,71550,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,71551,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,71552,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,71555,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,72125,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,72126,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,72127,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,72141,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,72142,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,ENCOUNTER_CODE,C4,72156,"≠GQ, GT, 95","≠02, 10",≥18,"M, F"
406,G_CODE_1_PD_Exl,HCPCS,G9557,,,≥18,"M, F"
406,G_CODE_2_PD,HCPCS,G9552,,,≥18,"M, F"
